source_number,destination_number,is_carting,is_ftl,start_hour,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor,data
464,465,0,1,2,-0.1016,-0.2727,-0.3256,-0.2698,1.4487,training
464,465,0,1,4,-0.0385,-0.2439,-0.3316,-0.29,1.1667,training
465,466,0,1,2,-0.2672,-0.2935,-0.3592,-0.314,2.0364,training
465,466,0,1,3,-0.2576,-0.2884,-0.3579,-0.2883,2.1803,training
465,466,0,1,4,-0.2462,-0.2826,-0.3577,-0.2976,2.0196,training
465,466,0,1,6,-0.2751,-0.2967,-0.3613,-0.2091,3.0444,training
466,215,0,1,8,0.3507,-0.0215,-0.1314,0.2738,2.0,training
466,465,0,1,4,-0.2383,-0.2786,-0.3567,-0.29,2.0192,training
466,953,0,1,3,0.1298,-0.0411,-0.2168,0.1323,2.2295,training
466,953,0,1,4,0.1298,-0.0415,-0.2159,0.0261,1.8852,training
466,953,0,1,5,0.1298,-0.0419,-0.2161,0.0438,1.9429,training
466,953,0,1,6,0.1272,-0.0426,-0.2166,0.04,1.9362,training
466,953,0,1,7,0.1245,-0.0454,-0.2182,0.0185,1.876,training
467,468,0,1,0,-0.324,-0.3283,-0.309,-0.4116,1.5925,training
467,468,0,1,1,-0.3277,-0.3316,-0.3126,-0.4088,1.6571,training
468,469,0,1,1,-0.3913,-0.3573,-0.348,-0.4612,1.6264,training
468,469,0,1,2,-0.3856,-0.3566,-0.348,-0.4164,2.2917,training
469,778,0,1,2,-0.354,-0.326,-0.3092,-0.3994,2.0575,training
469,778,0,1,3,-0.3487,-0.3219,-0.3071,-0.3861,2.1613,training
470,1479,0,1,4,0.1134,0.0952,0.1378,0.01,1.8816,training
470,1479,0,1,5,0.114,0.0956,0.1403,-0.0549,1.6639,training
470,1479,0,1,6,0.114,0.0954,0.1397,0.0311,1.9496,training
471,472,0,1,1,-0.4171,-0.4041,-0.3876,-0.467,1.9444,training
471,472,0,1,2,-0.4171,-0.4027,-0.3861,-0.4442,2.4444,training
472,92,0,1,3,-0.1121,-0.0929,-0.0949,2.2966,14.8421,training
473,300,0,1,14,0.0299,-0.0687,-0.1181,-0.291,1.0155,training
473,300,0,1,15,0.0281,-0.0699,-0.1192,-0.3372,0.8409,training
473,300,0,1,16,0.0299,-0.0672,-0.1154,-0.2757,1.0744,training
473,300,0,1,17,0.0299,-0.0681,-0.1174,-0.2512,1.1679,training
474,14,0,1,0,0.2087,0.1739,0.1455,0.0811,1.838,training
474,14,0,1,1,0.1571,0.1529,0.1464,0.0824,1.984,training
474,14,0,1,23,0.1561,0.1532,0.146,-0.0751,1.4961,training
475,26,1,0,3,-0.4066,-0.4017,-0.3975,-0.3886,3.3,training
475,26,1,0,6,-0.4013,-0.3985,-0.3952,-0.2723,5.3333,training
475,26,1,0,7,-0.404,-0.4018,-0.3979,-0.204,6.8179,training
476,183,1,0,3,-0.3251,-0.3396,-0.3326,-0.1851,4.1202,training
477,109,0,1,1,1.7758,1.842,1.9222,1.9199,2.2506,training
477,365,0,1,0,0.2034,0.227,0.2941,0.0513,1.7647,training
477,365,0,1,1,0.1719,0.2186,0.288,0.1095,2.0231,training
477,365,0,1,22,0.1876,0.2228,0.2917,0.0665,1.8496,training
477,365,0,1,23,0.1929,0.2241,0.2937,0.0362,1.7463,training
478,92,0,1,5,-0.212,-0.167,-0.1913,1.7328,15.8772,training
479,480,0,1,2,-0.3211,-0.3241,-0.3454,-0.4284,1.4129,training
479,480,0,1,3,-0.3014,-0.3095,-0.3463,-0.4164,1.3772,training
479,480,0,1,4,-0.3277,-0.3278,-0.3348,-0.4215,1.5143,training
479,481,0,1,2,-0.0174,-0.0861,-0.1369,-0.2015,1.4894,training
479,481,0,1,3,-0.0174,-0.0859,-0.137,-0.2015,1.4894,training
480,481,0,1,3,-0.0635,-0.1147,-0.2421,-0.2748,1.3876,training
480,481,0,1,4,-0.0017,-0.0636,-0.2354,-0.2603,1.2455,training
481,171,0,1,4,-0.1542,-0.1764,-0.2002,-0.2369,1.8529,training
481,171,0,1,5,-0.1529,-0.1758,-0.1999,-0.2148,1.9749,training
481,171,0,1,6,-0.1527,-0.1761,-0.199,-0.2232,1.9243,training
481,171,0,1,7,-0.1594,-0.1877,-0.1961,-0.1889,2.1642,training
481,171,0,1,8,-0.1857,-0.2052,-0.2015,-0.1863,2.3548,training
482,483,1,0,1,-0.4395,-0.4035,-0.3869,-0.4708,2.4657,training
482,483,1,0,2,-0.4371,-0.404,-0.3874,-0.4943,1.7057,training
483,484,1,0,2,-0.2667,-0.2677,-0.2621,-0.3259,1.9484,training
484,4,0,1,7,0.6452,0.6402,0.6041,0.5393,1.9682,training
484,501,1,0,4,-0.2633,-0.2155,-0.2059,-0.266,2.4213,training
486,949,1,0,4,-0.3343,-0.3176,-0.2829,-0.1946,4.2438,training
486,949,1,0,5,-0.3312,-0.314,-0.2788,-0.1004,5.2409,training
488,489,0,1,0,-0.1894,-0.2467,-0.2802,-0.3016,1.6389,training
488,489,0,1,1,-0.1857,-0.244,-0.2783,-0.3064,1.5895,training
489,4,0,1,2,0.6641,0.6207,0.5086,0.6673,2.1621,training
489,4,0,1,3,0.6636,0.6181,0.5066,0.5216,1.9058,training
489,910,1,0,2,-0.425,-0.4047,-0.392,-0.4594,2.3162,training
489,910,1,0,3,-0.4284,-0.4072,-0.3937,-0.4739,2.0431,training
489,910,1,0,4,-0.4224,-0.4034,-0.3917,-0.4303,2.9118,training
489,911,1,0,3,-0.3119,-0.3286,-0.3287,-0.2192,3.5,training
490,1508,0,1,10,-0.3225,-0.3258,-0.3162,-0.3482,2.2778,training
490,1508,0,1,11,-0.3172,-0.3273,-0.3184,-0.3109,2.618,training
490,1511,0,1,10,-0.3961,-0.3915,-0.3755,-0.4392,2.089,training
490,1511,0,1,11,-0.3891,-0.387,-0.3705,-0.4308,2.1129,training
490,1511,0,1,14,-0.3803,-0.3862,-0.37,-0.4341,1.92,training
491,27,1,0,4,-0.0332,-0.0306,-0.1036,0.0419,2.5962,training
491,27,1,0,5,-0.0306,-0.0288,-0.1027,0.0956,2.8155,training
492,600,1,0,11,-0.4381,-0.4119,-0.3921,-0.4114,4.0714,training
492,600,1,0,12,-0.4434,-0.4164,-0.397,-0.4354,3.6071,training
492,600,1,0,13,-0.4413,-0.4151,-0.3955,-0.4281,3.7593,training
492,600,1,0,16,-0.4381,-0.4129,-0.3944,-0.4518,2.9286,training
493,1509,1,0,1,-0.3856,-0.4103,-0.3993,-0.1231,7.125,training
494,766,0,1,3,-0.3093,-0.2768,-0.2717,-0.2761,2.8446,training
494,766,0,1,4,-0.304,-0.2717,-0.269,-0.2584,2.9776,training
494,766,0,1,6,-0.3014,-0.2691,-0.2682,-0.2989,2.5375,training
494,1034,1,0,3,-0.2751,-0.2942,-0.276,-0.2993,2.2519,training
494,1034,1,0,4,-0.2734,-0.293,-0.2757,-0.3254,2.0092,training
494,1034,1,0,6,-0.2646,-0.2896,-0.2711,-0.3178,2.0,training
495,1311,0,1,1,-0.4003,-0.3856,-0.3716,-0.4554,1.875,training
496,1311,0,1,5,-0.2962,-0.323,-0.2891,-0.3583,1.9024,training
497,498,0,1,2,-0.042,-0.1389,-0.0812,-0.2837,1.2029,training
497,498,0,1,4,-0.0437,-0.1404,-0.0831,0.2031,3.3708,training
498,31,0,1,4,0.8713,0.9515,0.7318,0.7618,1.981,training
498,31,0,1,5,0.8766,0.9524,0.7341,0.82,2.0606,training
498,499,0,1,4,-0.3058,-0.3288,-0.2964,-0.4291,1.2734,training
498,499,0,1,5,-0.304,-0.3259,-0.3039,-0.4562,1.0006,training
498,499,0,1,9,-0.3119,-0.3312,-0.2971,-0.4518,1.0789,training
499,31,0,1,6,1.0343,1.0313,0.7876,0.8167,1.8458,training
499,31,0,1,11,1.0291,1.0277,0.7871,0.7467,1.7577,training
500,821,1,0,3,-0.3365,-0.2972,-0.2807,-0.1248,5.1251,training
500,821,1,0,4,-0.3352,-0.2968,-0.2824,-0.1094,5.2532,training
501,4,0,1,0,0.8029,0.8074,0.861,0.8377,2.204,training
501,4,0,1,2,0.8029,0.8066,0.8607,0.7644,2.088,training
501,4,0,1,3,0.8029,0.8087,0.8612,0.8807,2.272,training
501,4,0,1,23,0.8029,0.8082,0.8598,0.9363,2.36,training
501,482,1,0,0,-0.3698,-0.3484,-0.3556,-0.4139,2.0741,training
501,482,1,0,23,-0.3435,-0.3032,-0.3513,-0.3785,2.1875,training
501,505,0,1,0,-0.375,-0.3827,-0.3635,-0.4291,1.9231,training
501,505,0,1,17,-0.375,-0.3814,-0.362,-0.4594,1.4615,training
501,505,0,1,18,-0.3698,-0.3799,-0.3607,-0.4367,1.7407,training
501,671,0,1,17,-0.2488,-0.2584,-0.2381,-0.2925,2.08,training
501,993,0,1,0,-0.4171,-0.3763,-0.3589,-0.4771,1.7222,training
501,993,0,1,1,-0.4224,-0.3793,-0.3619,-0.3128,5.6471,training
501,993,0,1,2,-0.4224,-0.3815,-0.3633,-0.3406,5.0,training
501,993,0,1,4,-0.4171,-0.3767,-0.3591,-0.4619,2.0556,training
501,993,0,1,23,-0.4241,-0.3816,-0.3642,-0.4729,1.9645,training
501,1267,0,1,17,-0.3558,-0.3464,-0.3166,-0.3777,2.3705,training
501,1267,0,1,18,-0.3435,-0.3378,-0.3043,-0.2976,3.1875,training
501,1267,0,1,19,-0.354,-0.3447,-0.3153,-0.4038,2.0,training
501,1292,0,1,17,-0.4145,-0.3984,-0.3739,-0.4379,2.5175,training
502,27,1,0,2,-0.3729,-0.345,-0.3841,0.909,33.7301,training
502,27,1,0,3,-0.4294,-0.4039,-0.3838,0.7913,32.8175,training
503,87,0,1,0,0.7819,0.8233,0.3565,0.911,2.3577,training
503,87,0,1,4,0.7766,0.8187,0.3601,1.0198,2.5429,training
503,87,0,1,6,0.7766,0.8193,0.36,1.1108,2.6898,training
503,87,0,1,19,0.7801,0.8217,0.3576,0.7812,2.1517,training
503,87,0,1,21,0.7328,0.7869,0.3544,0.9574,2.5316,training
503,87,0,1,22,0.7829,0.8225,0.3576,1.0218,2.5345,training
503,87,0,1,23,0.7766,0.8172,0.3582,0.8914,2.3357,training
503,646,0,1,2,-0.3961,-0.3597,-0.3614,-0.2824,4.9091,training
503,646,0,1,4,-0.3934,-0.3586,-0.3603,-0.405,2.6423,training
503,646,0,1,19,-0.3961,-0.3604,-0.3621,-0.4101,2.6136,training
503,646,0,1,20,-0.3987,-0.3634,-0.3652,-0.4126,2.6331,training
503,646,0,1,21,-0.3961,-0.3616,-0.3638,-0.3899,2.9773,training
503,646,0,1,22,-0.3961,-0.3607,-0.3625,-0.4291,2.2727,training
503,646,0,1,23,-0.3961,-0.3613,-0.3632,-0.3873,3.0227,training
503,1224,0,1,4,-0.0911,-0.0429,-0.1112,0.2941,4.2,training
503,1233,0,1,18,-0.4013,-0.3637,-0.3558,-0.2951,4.9048,training
503,1233,0,1,23,-0.4013,-0.3607,-0.3514,-0.3886,3.1429,training
504,0,1,0,1,-0.4487,-0.4354,-0.4182,-0.4265,4.25,training
504,339,0,1,21,-0.3479,-0.3275,-0.3108,-0.3869,2.1273,training
504,556,1,0,1,-0.4381,-0.4054,-0.3871,-0.4999,1.5714,training
504,556,1,0,2,-0.4368,-0.3994,-0.3762,-0.4942,1.7005,training
504,556,1,0,5,-0.4329,-0.396,-0.3754,-0.3583,5.2,training
505,1510,0,1,1,-0.3435,-0.362,-0.3401,-0.4291,1.5625,training
506,501,0,1,3,-0.1016,-0.1655,-0.1212,1.0261,8.0192,training
507,142,1,0,3,-0.375,-0.367,-0.3734,-0.4088,2.2308,training
507,142,1,0,22,-0.375,-0.3656,-0.3724,-0.3836,2.6154,training
507,398,0,1,14,-0.1682,-0.2269,-0.2293,-0.2369,1.9291,training
507,398,0,1,15,-0.1742,-0.2305,-0.2294,-0.3092,1.5175,training
507,398,0,1,16,-0.1805,-0.234,-0.2325,-0.3102,1.5397,training
507,398,0,1,17,-0.1647,-0.2219,-0.2289,-0.3001,1.5303,training
507,398,0,1,19,-0.1699,-0.2295,-0.2289,-0.2748,1.7077,training
508,509,0,1,6,-0.2541,-0.2519,-0.2462,-0.3608,1.5714,training
508,509,0,1,7,-0.2558,-0.2552,-0.2521,-0.3604,1.584,training
508,509,0,1,8,-0.2646,-0.2596,-0.2564,-0.3836,1.4468,training
509,490,0,1,7,-0.2541,-0.279,-0.3116,-0.2849,2.1837,training
509,490,0,1,8,-0.2103,-0.2742,-0.3043,-0.3313,1.5475,training
509,490,0,1,9,-0.2212,-0.2734,-0.3038,-0.309,1.7678,training
510,48,0,1,8,0.2876,0.194,0.1924,0.1171,1.75,training
510,49,0,1,7,0.519,0.4303,0.3781,0.3244,1.7755,training
510,49,0,1,8,0.5242,0.4309,0.3778,0.2511,1.6193,training
510,511,0,1,7,0.5116,0.1244,0.1807,-0.1636,0.7965,training
510,511,0,1,9,0.5084,0.1221,0.1777,-0.1737,0.7784,training
511,48,0,1,10,-0.1068,-0.0556,0.0039,-0.2989,1.3178,training
511,48,0,1,11,-0.1068,-0.0542,0.0052,-0.2951,1.3377,training
511,49,0,1,10,0.1193,0.1703,0.2228,-0.0245,1.75,training
512,513,0,1,20,-0.4306,-0.3881,-0.3708,-0.4374,3.0298,training
512,513,0,1,21,-0.4263,-0.3849,-0.367,-0.4322,3.0092,training
513,1512,0,1,21,-0.2331,-0.2043,-0.2929,-0.2268,2.4528,training
513,1512,0,1,22,-0.236,-0.2049,-0.2934,-0.2549,2.2675,training
514,515,0,1,3,-0.2769,-0.2685,-0.276,-0.1332,3.731,training
515,433,0,1,5,-0.1515,-0.1535,-0.21,-0.2571,1.7238,training
515,433,0,1,8,-0.1542,-0.1545,-0.2111,-0.3077,1.4412,training
516,517,0,1,2,-0.2199,-0.1723,-0.1602,-0.266,2.0654,training
516,517,0,1,3,-0.2155,-0.1699,-0.1581,-0.1897,2.5614,training
516,517,0,1,4,-0.2225,-0.1732,-0.1608,0.0084,4.0545,training
516,1442,0,1,3,-0.2146,-0.169,-0.1578,-0.2306,2.2737,training
517,518,0,1,4,-0.1752,-0.1263,-0.1721,-0.1863,2.2812,training
517,518,0,1,5,-0.1735,-0.1274,-0.172,-0.1669,2.3898,training
517,518,0,1,6,-0.177,-0.1299,-0.1704,-0.0388,3.213,training
517,518,0,1,7,-0.1752,-0.1288,-0.1712,-0.1825,2.3047,training
517,518,0,1,8,-0.1778,-0.1311,-0.1715,-0.1712,2.3956,training
518,528,0,1,8,0.7293,0.678,0.4605,0.4635,1.7076,training
518,528,0,1,9,0.7293,0.6796,0.4583,0.4812,1.7373,training
518,528,0,1,10,0.7328,0.6809,0.4607,0.9616,2.5361,training
518,528,0,1,11,0.7293,0.6797,0.4616,0.7635,2.2105,training
519,50,0,1,6,-0.3487,-0.3466,-0.3178,-0.376,2.2903,training
519,1369,0,1,2,-0.1737,-0.2075,-0.2424,-0.3008,1.5657,training
519,1369,0,1,3,-0.1752,-0.2094,-0.2417,-0.3229,1.4375,training
520,50,0,1,3,-0.0963,-0.1208,-0.1115,-0.2167,1.6962,training
520,50,0,1,4,-0.1016,-0.1284,-0.1165,-0.1535,2.035,training
520,50,0,1,5,-0.0917,-0.122,-0.1158,-0.1501,2.005,training
521,522,1,0,0,-0.212,-0.264,-0.2961,-0.3709,1.2807,training
521,522,1,0,1,-0.2146,-0.2653,-0.2963,-0.3418,1.4963,training
522,523,1,0,2,-0.4224,-0.4077,-0.4019,-0.4439,2.6143,training
522,523,1,0,3,-0.4303,-0.4102,-0.4044,-0.4379,3.0021,training
523,524,1,0,3,-0.3848,-0.394,-0.3853,-0.4735,1.3459,training
523,524,1,0,4,-0.3856,-0.3938,-0.3815,-0.4607,1.5625,training
524,55,1,0,4,-0.0911,-0.123,-0.1778,0.0589,3.0375,training
524,55,1,0,5,-0.0911,-0.1218,-0.1773,-0.0093,2.7,training
524,289,1,0,4,-0.2821,-0.3092,-0.3198,-0.3498,1.8547,training
525,419,0,1,8,0.1508,0.0978,0.1469,0.1373,2.1746,training
525,419,0,1,9,0.1541,0.1002,0.1489,0.1019,2.055,training
525,419,0,1,10,0.1456,0.0925,0.145,0.0766,2.0,training
525,526,1,0,8,-0.3803,-0.3685,-0.3534,-0.4518,1.64,training
525,526,1,0,9,-0.3783,-0.3679,-0.3514,-0.4423,1.7615,training
525,526,1,0,10,-0.3908,-0.3758,-0.3543,-0.4619,1.5943,training
526,527,1,0,9,-0.3119,-0.3499,-0.3515,-0.4164,1.4474,training
526,527,1,0,10,-0.3102,-0.3476,-0.3527,-0.4122,1.4783,training
526,527,1,0,11,-0.3067,-0.3453,-0.3556,-0.4013,1.5641,training
527,525,1,0,10,-0.2804,-0.2633,-0.2859,-0.3203,2.1136,training
527,525,1,0,11,-0.281,-0.2625,-0.2873,-0.2996,2.3068,training
527,525,1,0,12,-0.2856,-0.266,-0.2886,-0.2774,2.5581,training
528,27,0,1,10,2.505,2.5899,2.7605,1.9797,1.7479,training
528,82,0,1,23,-0.0595,-0.0702,-0.2215,-0.1509,1.8605,training
528,516,0,1,19,0.093,0.0267,-0.1097,-0.1206,1.4957,training
528,516,0,1,22,0.1061,0.0317,-0.101,0.0589,2.0616,training
528,979,0,1,22,-0.191,-0.1988,-0.2798,-0.2774,1.8033,training
528,979,0,1,23,-0.2225,-0.2308,-0.2813,-0.3153,1.7273,training
528,1141,0,1,22,-0.3154,-0.2739,-0.2737,-0.156,4.2228,training
528,1141,0,1,23,-0.2874,-0.2464,-0.2769,-0.2504,2.8758,training
529,530,0,1,23,-0.1989,-0.1971,-0.1556,-0.2592,1.9686,training
530,831,0,1,1,-0.2255,-0.1767,-0.1751,-0.3203,1.7082,training
531,1131,0,1,4,-0.4013,-0.3864,-0.3872,-0.4594,1.8095,training
531,1131,0,1,5,-0.3908,-0.3815,-0.3871,-0.4455,1.8986,training
531,1131,0,1,8,-0.354,-0.3665,-0.3768,-0.4114,1.9,training
531,1131,0,1,9,-0.3961,-0.3824,-0.3891,-0.4594,1.7273,training
532,533,1,0,9,-0.3849,-0.3442,-0.3228,-0.3488,3.3658,training
532,533,1,0,10,-0.3698,-0.3327,-0.3225,-0.3355,3.2222,training
532,533,1,0,11,-0.3645,-0.3274,-0.328,-0.381,2.4643,training
533,1514,1,0,10,-0.4092,-0.3675,-0.3452,-0.4227,2.6908,training
533,1514,1,0,11,-0.4113,-0.3704,-0.3484,-0.3934,3.3401,training
533,1514,1,0,13,-0.4092,-0.3682,-0.3461,-0.3924,3.3184,training
534,535,0,1,3,-0.3658,-0.3231,-0.288,-0.4101,2.0701,training
534,535,0,1,4,-0.3628,-0.3197,-0.288,-0.4084,2.0507,training
535,536,0,1,5,-0.4299,-0.3939,-0.3697,-0.4547,2.5679,training
536,537,0,1,5,-0.3566,-0.3132,-0.3021,-0.4038,2.0339,training
536,537,0,1,6,-0.3582,-0.3143,-0.3036,-0.4144,1.9084,training
537,538,0,1,6,-0.4276,-0.3939,-0.3735,-0.4341,3.0,training
537,538,0,1,7,-0.4237,-0.3895,-0.3694,-0.4231,3.1183,training
538,525,0,1,7,-0.4224,-0.3844,-0.3626,-0.4392,2.7059,training
538,525,0,1,8,-0.4235,-0.3834,-0.3619,-0.4504,2.4719,training
539,109,1,0,8,-0.3225,-0.303,-0.2985,-0.2293,3.5833,training
539,109,1,0,9,-0.3189,-0.3001,-0.2971,-0.263,3.1527,training
539,109,1,0,10,-0.3137,-0.298,-0.299,-0.2217,3.4758,training
539,109,1,0,12,-0.3067,-0.2947,-0.2935,-0.2091,3.5128,training
539,109,1,0,14,-0.3014,-0.2951,-0.3014,-0.0473,5.025,training
539,109,1,0,15,-0.3242,-0.304,-0.2999,-0.148,4.5242,training
539,109,1,0,16,-0.3277,-0.3059,-0.2993,-0.2432,3.5286,training
539,109,1,0,19,-0.3277,-0.3041,-0.2996,-0.3785,2.0,training
539,109,1,0,20,-0.3277,-0.3063,-0.2993,-0.2976,2.9143,training
539,109,1,0,21,-0.3225,-0.3016,-0.2987,-0.2066,3.8333,training
539,109,1,0,22,-0.3146,-0.3006,-0.3004,-0.1863,3.9054,training
539,109,1,0,23,-0.3172,-0.2998,-0.2958,-0.2799,2.9459,training
540,541,1,0,0,-0.3435,-0.3008,-0.2644,-0.4038,1.875,training
540,541,1,0,1,-0.3395,-0.2956,-0.2599,-0.3159,2.8893,training
541,436,1,0,2,-0.2804,-0.2552,-0.2479,-0.3507,1.8409,training
541,436,1,0,3,-0.2786,-0.2505,-0.2478,-0.2605,2.631,training
541,540,1,0,2,-0.3593,-0.3141,-0.2804,-0.4291,1.7241,training
542,1495,1,0,15,-0.3142,-0.3053,-0.287,-0.3059,2.6179,training
542,1495,1,0,16,-0.3154,-0.3048,-0.287,-0.3473,2.2065,training
542,1495,1,0,17,-0.3172,-0.3066,-0.2877,-0.4088,1.5676,training
543,1481,1,0,16,-0.4211,-0.3941,-0.3851,-0.4607,2.1699,training
543,1481,1,0,17,-0.4224,-0.3947,-0.385,-0.4746,1.8824,training
543,1481,1,0,18,-0.4171,-0.3908,-0.3842,-0.4114,3.1667,training
543,1481,1,0,19,-0.4171,-0.3906,-0.3844,-0.4796,1.6667,training
543,1481,1,0,20,-0.4119,-0.3895,-0.3841,-0.4898,1.3684,training
544,545,1,0,0,-0.4171,-0.3841,-0.3624,-0.3836,3.7778,training
544,545,1,0,23,-0.4224,-0.3872,-0.3644,-0.3342,5.2118,training
544,933,1,0,23,-0.2725,-0.2391,-0.2363,-0.3279,1.9763,training
545,546,1,0,1,-0.4329,-0.3968,-0.4185,-0.4404,3.0333,training
545,546,1,0,2,-0.4329,-0.3971,-0.4177,-0.4468,2.8667,training
546,547,1,0,2,-0.2068,-0.3185,-0.3975,-0.4594,0.6552,training
546,547,1,0,3,-0.2041,-0.3185,-0.3978,-0.4569,0.6669,training
548,549,0,1,5,-0.3382,-0.3292,-0.3007,-0.3507,2.4545,training
548,549,0,1,6,-0.3414,-0.3315,-0.2986,-0.335,2.6934,training
548,549,0,1,7,-0.3424,-0.3328,-0.2997,-0.3406,2.6387,training
548,549,0,1,8,-0.3409,-0.3314,-0.2961,-0.2951,3.1771,training
549,550,0,1,7,-0.2751,-0.2834,-0.2565,-0.2875,2.3556,training
549,550,0,1,8,-0.2678,-0.2784,-0.256,-0.2425,2.6698,training
549,550,0,1,9,-0.2655,-0.2762,-0.2556,-0.2694,2.4156,training
549,550,0,1,10,-0.2699,-0.2774,-0.2578,-0.2495,2.6213,training
550,551,0,1,9,-0.3961,-0.3522,-0.3186,-0.4442,2.0,training
550,551,0,1,10,-0.3873,-0.3476,-0.3121,-0.4333,2.0447,training
550,551,0,1,11,-0.3863,-0.3469,-0.3103,-0.4255,2.1579,training
550,551,0,1,12,-0.3856,-0.3469,-0.3102,-0.3903,2.7222,training
551,1515,0,1,10,-0.1437,-0.1189,-0.1746,0.0033,3.1571,training
551,1515,0,1,11,-0.1489,-0.1205,-0.1701,-0.1307,2.4348,training
551,1515,0,1,12,-0.1482,-0.1194,-0.173,-0.1173,2.506,training
551,1515,0,1,13,-0.1502,-0.12,-0.1713,-0.1061,2.5848,training
551,1515,0,1,14,-0.1489,-0.1182,-0.1733,-0.0422,2.942,training
552,553,0,1,3,-0.2856,-0.3076,-0.3565,-0.279,2.5195,training
552,553,0,1,4,-0.2909,-0.3094,-0.3568,-0.2495,2.8636,training
552,553,0,1,5,-0.2751,-0.2945,-0.355,-0.1383,3.6667,training
552,553,0,1,6,-0.2909,-0.3246,-0.3697,-0.3203,2.2143,training
553,1247,0,1,5,-0.3067,-0.3387,-0.3826,-0.3734,1.8462,training
553,1247,0,1,6,-0.3487,-0.3552,-0.381,-0.3805,2.2673,training
553,1247,0,1,8,-0.3067,-0.3381,-0.377,-0.3709,1.8718,training
553,1247,0,1,9,-0.3119,-0.3392,-0.3786,-0.3659,1.9737,training
554,264,1,0,1,-0.3998,-0.3743,-0.378,-0.1968,6.6633,training
554,264,1,0,2,-0.4,-0.373,-0.3794,-0.1996,6.6698,training
554,264,1,0,8,-0.4027,-0.3744,-0.3791,-0.3981,3.0465,training
555,880,1,0,10,-0.2488,-0.2034,-0.1762,5.8567,50.72,training
555,1190,1,0,10,-0.3461,-0.3088,-0.2761,-0.3014,3.1855,training
555,1190,1,0,11,-0.3487,-0.3135,-0.304,5.5103,77.3871,training
555,1190,1,0,12,-0.3277,-0.2966,-0.2826,-0.2141,3.8571,training
555,1190,1,0,13,-0.3172,-0.29,-0.2836,-0.2318,3.4595,training
556,557,1,0,2,-0.3842,-0.3714,-0.347,-0.4367,1.9493,training
556,557,1,0,3,-0.3793,-0.3705,-0.3475,-0.4331,1.8979,training
557,504,1,0,4,-0.3791,-0.3722,-0.3685,-0.4195,2.1354,training
558,31,1,0,2,-0.3003,-0.3033,-0.2891,-0.2734,2.7724,training
559,560,0,1,0,-0.321,-0.3217,-0.309,-0.4193,1.4813,training
559,560,0,1,1,-0.3211,-0.321,-0.3028,-0.419,1.4723,training
560,154,0,1,1,-0.09,-0.1411,-0.1719,-0.1666,1.917,training
560,154,0,1,2,-0.1016,-0.1494,-0.1788,-0.1732,1.9375,training
561,562,1,0,0,-0.4066,-0.3969,-0.3911,-0.4805,1.4815,training
561,562,1,0,23,-0.4171,-0.4015,-0.3944,-0.4721,1.8125,training
562,1462,1,0,0,-0.4048,-0.3948,-0.3843,-0.4569,1.9151,training
563,16,0,1,0,-0.3137,-0.3528,-0.3331,-0.3591,2.0535,training
563,16,0,1,23,-0.3127,-0.3542,-0.333,-0.3091,2.5541,training
564,2,1,0,11,-0.3593,-0.3191,-0.2967,-0.2799,3.7586,training
564,85,1,0,5,-0.4224,-0.4055,-0.3887,-0.2702,6.6373,training
564,85,1,0,6,-0.4259,-0.4056,-0.3906,-0.3777,4.3281,training
564,85,1,0,7,-0.4224,-0.4082,-0.3908,-0.4088,3.4118,training
564,85,1,0,18,-0.4171,-0.4001,-0.3881,-0.4645,2.0,training
564,85,1,0,19,-0.4218,-0.403,-0.3873,-0.4485,2.4733,training
564,85,1,0,20,-0.4259,-0.4052,-0.389,-0.392,3.9451,training
565,4,0,1,3,0.6189,0.634,0.5649,0.3396,1.6465,training
565,4,0,1,4,0.6178,0.6349,0.5667,0.4084,1.7738,training
565,4,0,1,5,0.6162,0.6341,0.5654,0.466,1.8832,training
565,827,0,1,1,-0.2751,-0.2367,-0.2547,-0.2875,2.3556,training
566,16,0,1,2,-0.3711,-0.3908,-0.3678,0.1259,10.0018,training
566,16,0,1,3,-0.3705,-0.3906,-0.3673,0.2742,12.3009,training
566,16,0,1,8,-0.3698,-0.389,-0.3668,-0.1535,5.8889,training
567,205,0,1,12,-0.1226,-0.0703,-0.1818,-0.1383,2.2297,training
567,205,0,1,14,-0.1147,-0.0637,-0.1712,-0.2293,1.708,training
567,205,0,1,15,-0.0963,-0.0559,-0.1805,-0.333,1.1139,training
569,31,1,0,3,-0.3908,-0.371,-0.348,-0.381,3.0,training
569,412,1,0,0,-0.4644,-0.4343,-0.4196,-0.4223,5.8519,training
569,412,1,0,7,-0.4592,-0.4296,-0.4187,-0.4872,2.7,training
569,558,1,0,0,-0.4119,-0.4035,-0.3862,-0.4013,3.2,training
570,102,0,1,18,0.7083,0.6205,0.6452,1.3914,3.319,training
570,571,0,1,21,-0.2015,-0.2229,-0.1834,-0.156,2.678,training
570,633,0,1,17,-0.3014,-0.3083,-0.2683,-0.3583,1.95,training
570,633,0,1,18,-0.304,-0.3065,-0.2654,-0.1497,4.0564,training
570,633,0,1,21,-0.3014,-0.305,-0.2642,0.1778,7.25,training
570,633,1,0,18,-0.3014,-0.3072,-0.267,-0.3507,2.025,training
570,858,0,1,19,-0.2909,-0.2657,-0.2219,-0.3279,2.1429,training
