data,source_number,destination_number,is_carting,is_ftl,day_of_week,start_hour,is_day,is_night,is_cutoff,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor
training,17,419,0,1,3,8,1,0,0,139.0,152.5844,125.54527436046922,195.0,1.4028776978417266
training,420,17,0,1,4,4,0,1,0,69.0,74.1717,63.61260113095182,134.0,1.9420289855072463
training,4,91,1,0,2,7,0,1,0,48.0,37.9197,27.970055709600448,104.0,2.1666666666666665
training,795,30,1,0,5,19,1,0,0,77.0,79.6666,61.53339892336653,151.0,1.9610389610389607
training,31,569,1,0,3,4,0,1,0,23.0,26.6477,22.33417744131187,157.0,6.826086956521739
training,569,412,1,0,3,7,0,1,0,10.0,11.7678,9.275955470761188,27.0,2.7
training,412,31,1,0,3,7,0,1,0,31.0,35.8609,30.88865714918577,169.0,5.451612903225806
training,288,942,1,0,4,6,0,1,0,12.0,13.6887,9.497321739928475,28.0,2.333333333333333
training,30,795,1,0,2,13,1,0,0,84.0,81.97019999999999,61.85980666246419,273.0,3.25
training,5,90,1,0,5,15,1,0,0,22.0,19.9268,15.00813609878297,40.0,1.818181818181818
training,91,127,1,0,5,3,0,1,0,36.0,30.8818,21.313772965770696,48.0,1.3333333333333333
training,127,241,1,0,5,4,0,1,0,20.0,18.4052,12.804540332487036,29.0,1.45
training,725,459,1,0,3,8,1,0,0,14.0,13.7353,11.663872570174318,36.0,2.571428571428572
training,748,747,1,0,2,8,1,0,0,12.0,13.5659,9.945029336152087,64.0,5.333333333333333
training,1408,1242,0,1,3,1,0,1,0,48.0,67.6883,62.81694711623131,103.0,2.145833333333333
training,1242,1179,0,1,3,3,0,1,0,79.0,94.9779,74.8631788321019,128.0,1.620253164556962
training,1179,902,0,1,3,6,0,1,0,183.0,239.206,205.15297295051843,422.0,2.3060109289617485
training,66,798,1,0,6,21,0,1,0,167.0,231.4753,142.84473862033175,638.0,3.820359281437126
training,798,1385,1,0,0,9,1,0,0,30.0,43.4113,40.5902542562454,75.0,2.5
training,1385,928,1,0,0,10,1,0,0,9.0,12.7983,12.628227270487256,16.0,1.7777777777777777
training,57,382,0,1,2,14,1,0,0,212.0,276.3396,246.13760900643604,582.0,2.7452830188679247
training,382,383,0,1,3,1,0,1,0,34.0,37.7746,35.70648645988125,52.0,1.5294117647058822
training,383,57,0,1,3,3,0,1,0,173.0,236.8658,208.4291072297639,369.0,2.132947976878613
training,91,459,1,0,5,3,0,1,0,31.0,29.3127,19.583209518088157,54.0,1.7419354838709675
training,61,845,0,1,2,19,1,0,0,20.0,29.4944,26.0162929435431,53.0,2.65
training,845,863,0,1,3,0,0,1,0,49.0,70.4024,52.83844322604824,140.0,2.857142857142857
training,863,1537,0,1,3,3,0,1,0,45.0,64.7288,59.42674090535783,90.0,2.0
training,4,900,1,0,5,23,0,1,0,25.0,26.7846,21.08456434157404,50.0,2.0
training,2,897,1,0,1,19,1,0,0,27.0,29.739,16.39276035157039,74.0,2.740740740740741
training,264,1496,1,0,5,6,0,1,0,18.0,23.6727,15.444037656461312,41.0,2.2777777777777777
training,4,30,0,1,2,0,0,1,0,1528.0,2072.8556,1689.9646627128334,2736.0,1.7905759162303665
training,30,176,0,1,4,3,0,1,0,212.0,281.21090000000004,237.43961043502964,611.0,2.8820754716981134
training,224,225,0,1,6,3,0,1,0,76.0,97.4713,80.18689772347466,171.0,2.25
training,225,2,0,1,6,6,0,1,0,394.0,549.8005,447.7606507154354,901.0,2.286802030456853
training,30,444,1,0,6,20,0,1,0,59.0,56.2409,46.72053695433725,69.0,1.1694915254237288
training,822,1085,0,1,3,13,1,0,0,54.0,77.28,64.68165290934786,458.0,8.481481481481481
training,1086,1087,0,1,4,4,0,1,0,13.0,18.7515,18.57143735105941,46.0,3.5384615384615383
training,1087,1471,0,1,4,5,0,1,0,16.0,23.2168,20.93415289619691,35.0,2.1875
training,1471,1472,0,1,4,6,0,1,0,37.0,40.740300000000005,29.366085197959222,88.0,2.3783783783783785
training,1472,822,0,1,4,9,1,0,0,75.0,79.65169999999999,68.45455818244861,278.0,3.7066666666666666
training,94,95,0,1,0,21,0,1,0,70.0,79.4058,71.31336763500435,120.0,1.7142857142857142
training,2,225,0,1,5,16,1,0,0,390.0,549.7173,447.4825494540548,894.0,2.292307692307692
training,444,30,1,0,1,6,0,1,0,53.0,56.3261,45.92385937772947,665.0,12.547169811320757
training,91,5,1,0,4,1,0,1,0,54.0,52.3921,42.08091244680784,136.0,2.5185185185185186
training,150,232,1,0,2,4,0,1,0,11.0,12.153,9.281554849471965,20.0,1.818181818181818
training,694,695,0,1,4,23,0,1,0,36.0,34.5808,32.1234878844977,38.0,1.0555555555555556
training,695,696,0,1,5,0,0,1,0,34.0,49.1304,38.69838260675246,60.0,1.7647058823529411
training,696,1043,0,1,5,1,0,1,0,58.0,39.4985,35.63914844475835,42.0,0.7241379310344828
training,1043,1044,0,1,5,2,0,1,0,109.0,130.9921,79.52315032280876,160.0,1.4678899082568808
training,1044,694,0,1,5,5,0,1,0,25.0,34.8241,30.889392249530395,87.0,3.48
training,316,317,0,1,2,1,0,1,0,34.0,40.6182,37.43118637039188,63.0,1.8529411764705883
training,317,318,0,1,2,3,0,1,0,18.0,24.8142,22.53730660491832,34.0,1.8888888888888888
training,318,14,0,1,2,4,0,1,0,70.0,69.37780000000001,56.95127205841895,128.0,1.8285714285714283
training,380,57,1,0,3,20,0,1,0,27.0,24.7113,16.147423562267303,99.0,3.6666666666666665
training,790,1534,0,1,6,1,0,1,0,34.0,41.2502,31.31337582936822,83.0,2.4411764705882355
training,791,792,0,1,6,3,0,1,0,42.0,43.6999,39.006960480532136,88.0,2.095238095238096
training,902,1242,0,1,5,17,1,0,0,103.0,143.8638,135.9234939614925,220.0,2.1359223300970878
training,1179,902,0,1,6,5,0,1,0,186.0,242.2959,207.23744368307896,426.0,2.290322580645161
training,99,100,1,0,5,22,0,1,0,41.0,55.405,39.2579795607203,97.0,2.365853658536585
training,100,101,1,0,6,0,0,1,0,33.0,41.8123,14.689417275552916,47.0,1.4242424242424243
training,101,1349,1,0,6,2,0,1,0,12.0,14.6754,12.10972027666392,19.0,1.5833333333333333
training,458,99,1,0,6,4,0,1,0,80.0,101.4309,56.65782274820221,178.0,2.225
training,112,5,1,0,3,6,0,1,0,22.0,17.992099999999997,17.43301481545376,51.0,2.3181818181818183
training,159,1619,1,0,5,0,0,1,0,17.0,20.5132,9.327050507753954,72.0,4.235294117647059
training,31,50,0,1,4,19,1,0,0,85.0,95.2156,82.34219792384941,121.0,1.423529411764706
training,30,795,1,0,3,2,0,1,0,81.0,80.48960000000001,61.55793099614471,254.0,3.135802469135802
training,241,4,1,0,5,17,1,0,0,31.0,26.732,20.07766587065202,48.0,1.5483870967741935
training,790,984,0,1,5,1,0,1,0,25.0,28.687900000000003,25.321320037356674,60.0,2.4
training,984,985,0,1,5,4,0,1,0,23.0,33.4234,32.46873581885188,59.0,2.565217391304348
training,985,986,0,1,5,5,0,1,0,31.0,33.6455,30.25240104486696,53.0,1.7096774193548387
training,986,987,0,1,5,6,0,1,0,45.0,40.6428,30.729098966424555,58.0,1.288888888888889
training,987,988,0,1,5,8,1,0,0,50.0,35.700199999999995,25.51428014012403,69.0,1.38
training,988,989,0,1,5,9,1,0,0,32.0,33.725300000000004,24.040101655101555,49.0,1.53125
training,989,790,0,1,5,10,1,0,0,30.0,39.1933,32.707089124633434,133.0,4.433333333333334
training,32,102,0,1,5,13,1,0,0,842.0,1118.9695,932.3419046283846,1590.0,1.8883610451306412
training,31,1487,1,0,1,4,0,1,0,15.0,18.7663,14.09035456700197,26.0,1.7333333333333334
training,148,31,1,0,1,7,0,1,0,11.0,14.4572,11.725531686207844,63.0,5.727272727272728
training,1105,1106,0,1,5,12,1,0,0,25.0,27.221400000000003,19.88330024622639,36.0,1.44
training,1106,1011,0,1,5,13,1,0,0,49.0,52.4652,47.75166818081605,64.0,1.3061224489795915
training,1011,4,0,1,5,14,1,0,0,118.0,113.8839,102.93389910712015,211.0,1.7881355932203389
training,263,2,1,0,0,10,1,0,0,22.0,27.0454,21.476181748841228,157.0,7.136363636363637
training,30,1197,0,1,6,9,1,0,0,197.0,247.6414,201.5299545843748,342.0,1.736040609137056
training,1197,623,0,1,6,17,1,0,0,58.0,59.7941,56.78103204454791,97.0,1.6724137931034482
training,623,30,0,1,6,19,1,0,0,262.0,321.553,260.6966977620569,437.0,1.66793893129771
training,179,109,1,0,6,6,0,1,0,21.0,26.0516,21.89303654572589,1081.0,51.47619047619048
training,444,30,1,0,4,23,0,1,0,57.0,59.4431,46.88166618830865,73.0,1.280701754385965
training,4,91,1,0,0,19,1,0,0,48.0,38.23,28.26923126057485,66.0,1.375
training,102,232,1,0,4,16,1,0,0,28.0,30.84,20.6460745595,137.0,4.892857142857143
training,2,31,0,1,1,21,0,1,0,358.0,492.6969,410.1448116064165,766.0,2.1396648044692737
training,1096,1099,0,1,4,9,1,0,0,37.0,29.986,22.23361020190193,81.0,2.189189189189189
training,1099,1100,0,1,4,11,1,0,0,42.0,45.9691,42.886349693915385,95.0,2.261904761904762
training,1100,1096,0,1,4,12,1,0,0,79.0,75.292,52.982736444956,144.0,1.8227848101265824
training,352,111,1,0,5,16,1,0,0,21.0,15.9699,12.31247187628682,89.0,4.238095238095238
training,17,638,1,0,1,13,1,0,0,33.0,36.7301,31.763453579196074,101.0,3.060606060606061
training,1118,1119,0,1,4,6,0,1,0,44.0,30.3566,25.741827144217275,79.0,1.7954545454545454
training,1119,1262,0,1,4,7,0,1,0,21.0,30.1013,27.601086890866803,55.0,2.619047619047619
training,1262,1263,0,1,4,8,1,0,0,39.0,46.7611,41.4007898169485,72.0,1.8461538461538465
training,1263,341,0,1,4,10,1,0,0,144.0,195.2571,137.17658666760283,270.0,1.875
training,189,729,1,0,0,0,0,1,0,20.0,17.888900000000003,12.418843138524275,29.0,1.45
training,826,109,1,0,1,13,1,0,0,23.0,25.1678,17.046954921964396,325.0,14.130434782608695
training,61,845,0,1,0,19,1,0,0,20.0,29.5224,26.036451704025698,41.0,2.05
training,845,863,0,1,1,0,0,1,0,50.0,70.6369,52.78760288839879,150.0,3.0
training,863,1537,0,1,1,3,0,1,0,46.0,65.3177,59.94528590810749,97.0,2.108695652173913
training,799,183,0,1,3,13,1,0,0,29.0,34.091800000000006,23.85175532152772,90.0,3.103448275862069
training,847,1539,1,0,4,3,0,1,0,23.0,21.6253,17.85517949829686,105.0,4.565217391304348
training,459,4,1,0,5,6,0,1,0,41.0,30.3986,25.374289634291703,184.0,4.487804878048781
training,66,145,1,0,5,4,0,1,0,20.0,22.8894,16.726059538763252,122.0,6.1
training,145,66,1,0,5,7,0,1,0,21.0,24.6676,16.387331899064204,125.0,5.9523809523809526
training,352,111,1,0,0,20,0,1,0,16.0,13.8074,10.593810730865354,58.0,3.625
training,194,30,1,0,1,10,1,0,0,45.0,44.5169,37.348170783969685,86.0,1.9111111111111112
training,102,232,1,0,1,16,1,0,0,26.0,28.8244,19.904392427449988,41.0,1.5769230769230769
training,85,159,1,0,3,19,1,0,0,23.0,28.5565,21.86538208894511,42.0,1.826086956521739
training,183,889,1,0,2,21,0,1,0,67.0,75.33789999999999,48.78256722779561,139.0,2.074626865671642
training,889,657,1,0,3,1,0,1,0,34.0,22.1994,9.571717061693471,30.0,0.8823529411764706
training,657,852,1,0,3,2,0,1,0,57.0,44.895,14.31797992371412,46.0,0.8070175438596491
training,30,232,1,0,2,18,1,0,0,65.0,78.4259,47.45031008592328,113.0,1.7384615384615385
training,559,560,0,1,4,0,0,1,0,38.0,42.1626,33.955680771877674,48.0,1.263157894736842
training,560,154,0,1,4,2,0,1,0,80.0,87.0835,62.267700424233205,154.0,1.925
training,154,155,0,1,4,4,0,1,0,20.0,28.7069,23.59905479239976,34.0,1.7
training,155,156,0,1,4,5,0,1,0,59.0,68.5449,48.73853737044211,100.0,1.694915254237288
training,156,152,0,1,4,7,0,1,0,38.0,41.5778,33.595824577122336,48.0,1.263157894736842
training,799,871,1,0,2,23,0,1,0,17.0,18.5562,15.38312346057015,30.0,1.7647058823529411
training,871,624,1,0,3,1,0,1,0,25.0,29.6941,22.690198276416176,43.0,1.72
training,624,625,1,0,3,1,0,1,0,37.0,40.3673,36.64446642383398,48.0,1.2972972972972974
training,625,626,1,0,3,2,0,1,0,30.0,32.0079,29.91017800300313,39.0,1.3
training,626,799,1,0,3,3,0,1,0,23.0,25.3274,22.04518048584896,53.0,2.3043478260869565
training,1163,1583,1,0,0,1,0,1,0,34.0,39.1678,35.60081218272558,72.0,2.117647058823529
training,30,444,1,0,1,19,1,0,0,56.0,54.5175,45.89261840023885,67.0,1.1964285714285714
training,30,189,1,0,6,13,1,0,0,37.0,37.4281,32.272308311491294,62.0,1.6756756756756757
training,30,113,0,1,3,5,0,1,0,738.0,996.1454,873.3108010188428,1464.0,1.983739837398374
training,113,61,0,1,4,8,1,0,0,204.0,289.425,219.72982688614923,348.0,1.7058823529411764
training,57,739,1,0,4,22,0,1,0,28.0,25.8796,21.813655211091053,48.0,1.7142857142857142
training,2,85,1,0,3,3,0,1,0,22.0,27.3149,21.899881761541785,40.0,1.818181818181818
training,227,228,0,1,1,17,1,0,0,32.0,41.3307,32.08385625680803,72.0,2.25
training,229,230,0,1,2,0,0,1,0,61.0,74.0377,59.92417700420004,98.0,1.6065573770491803
training,230,231,0,1,2,2,0,1,0,66.0,75.688,69.54047295812812,101.0,1.5303030303030305
training,231,898,0,1,2,4,0,1,0,44.0,60.8737,55.16389962323996,89.0,2.022727272727273
training,898,227,0,1,2,6,0,1,0,101.0,138.6968,114.30899944370113,223.0,2.207920792079208
training,91,5,1,0,2,12,1,0,0,58.0,53.508300000000006,42.15335893296336,195.0,3.362068965517241
training,176,18,0,1,6,1,0,1,0,63.0,90.1334,89.32544822342717,127.0,2.015873015873016
training,31,30,0,1,2,11,1,0,0,629.0,875.3501,735.2755259301408,1619.0,2.573926868044515
training,176,19,0,1,1,11,1,0,0,121.0,168.3578,148.0564397997954,239.0,1.975206611570248
training,406,18,0,1,2,0,0,1,0,53.0,71.1327,62.574192168423366,102.0,1.9245283018867925
training,18,176,0,1,2,7,0,1,0,62.0,88.266,87.46433029097264,95.0,1.532258064516129
training,790,1534,0,1,5,1,0,1,0,33.0,40.6431,29.220016266997032,70.0,2.121212121212121
training,791,792,0,1,5,3,0,1,0,40.0,45.0775,41.665738082328886,68.0,1.7
training,792,793,0,1,5,5,0,1,0,67.0,73.52289999999999,44.803509607939375,106.0,1.582089552238806
training,793,790,0,1,5,7,0,1,0,54.0,59.2321,43.21048370045324,353.0,6.537037037037037
training,102,2,0,1,4,0,0,1,0,997.0,1368.4974,1114.6400864440814,1974.0,1.979939819458375
training,1391,1020,0,1,5,4,0,1,0,44.0,40.4327,32.4778905869313,57.0,1.2954545454545454
training,1020,1256,0,1,5,5,0,1,0,30.0,25.5973,19.196777843254207,33.0,1.1
training,218,1147,1,0,5,7,0,1,0,29.0,42.15,17.663954892853766,255.0,8.793103448275861
training,2,264,1,0,0,15,1,0,0,26.0,29.2177,16.900928655654234,78.0,3.0
training,109,580,0,1,5,23,0,1,0,273.0,363.8018,260.3297380752689,484.0,1.7728937728937728
training,580,17,0,1,6,10,1,0,0,253.0,331.0548,273.45525328564776,444.0,1.754940711462451
training,332,333,0,1,1,3,0,1,0,31.0,36.5546,29.833713077783703,49.0,1.5806451612903225
training,333,369,0,1,1,4,0,1,0,93.0,123.2758,80.62301268949027,359.0,3.860215053763441
training,369,83,0,1,1,11,1,0,0,55.0,77.9976,71.07844597732577,228.0,4.1454545454545455
training,5,4,1,0,2,22,0,1,0,56.0,45.5974,39.045373895323614,76.0,1.3571428571428572
training,38,263,1,0,3,13,1,0,0,14.0,13.3928,9.203020738566783,61.0,4.357142857142857
training,2,57,0,1,3,23,0,1,0,98.0,130.4879,100.8332355229758,286.0,2.9183673469387754
training,686,885,0,1,0,22,0,1,0,67.0,93.8876,79.68331614534299,141.0,2.1044776119402986
training,885,886,0,1,1,1,0,1,0,45.0,63.9151,58.825370635089904,64.0,1.4222222222222225
training,886,887,0,1,1,2,0,1,0,52.0,73.126,61.997035301089134,98.0,1.8846153846153848
training,17,1101,1,0,5,2,0,1,0,35.0,44.5196,34.39914211034023,94.0,2.685714285714285
training,269,902,0,1,6,3,0,1,0,133.0,185.414,130.01141096523568,362.0,2.7218045112781954
training,902,903,0,1,6,10,1,0,0,81.0,104.8851,81.40664374638592,584.0,7.209876543209877
training,91,4,1,0,2,15,1,0,0,51.0,40.7554,28.2795804732762,89.0,1.7450980392156863
training,31,504,0,1,2,17,1,0,0,63.0,79.933,56.59681245419879,92.0,1.4603174603174602
training,504,339,0,1,2,21,0,1,0,31.0,38.7211,32.36835786145552,97.0,3.129032258064516
training,339,32,0,1,2,23,0,1,0,121.0,167.3967,144.43396031963476,246.0,2.0330578512396693
training,111,30,1,0,3,8,1,0,0,63.0,65.8353,48.19231918980954,88.0,1.3968253968253967
training,30,232,1,0,2,17,1,0,0,64.0,76.9803,46.64902160450006,110.0,1.71875
training,1076,1620,0,1,5,1,0,1,0,47.0,40.769400000000005,25.32597605891381,54.0,1.148936170212766
training,5,127,1,0,0,3,0,1,0,35.0,32.1224,28.54607129075965,61.0,1.7428571428571429
training,265,1488,1,0,0,18,1,0,0,35.0,36.375,27.15563898557107,122.0,3.4857142857142858
training,92,69,0,1,6,23,0,1,0,287.0,399.2359,306.00031277856726,743.0,2.588850174216028
training,113,829,1,0,5,22,0,1,0,10.0,14.6382,13.071325884246374,34.0,3.4
training,829,830,1,0,6,0,0,1,0,42.0,44.4595,23.85649210172236,68.0,1.619047619047619
training,830,113,1,0,6,1,0,1,0,18.0,25.996,22.669783192290605,40.0,2.2222222222222223
training,14,652,0,1,5,19,1,0,0,96.0,128.9991,123.71190953431147,192.0,2.0
training,652,653,0,1,6,1,0,1,0,29.0,30.589,25.943670680104383,36.0,1.2413793103448276
training,653,654,0,1,6,2,0,1,0,20.0,28.2782,25.200777369371927,46.0,2.3
training,654,1524,0,1,6,3,0,1,0,35.0,40.0282,34.81952962396836,71.0,2.0285714285714285
training,655,14,0,1,6,7,0,1,0,71.0,88.6322,72.88808444406511,153.0,2.1549295774647885
training,1198,1568,0,1,3,3,0,1,0,25.0,36.4615,33.59789821623724,50.0,2.0
training,30,1347,1,0,2,19,1,0,0,77.0,71.62889999999999,61.002346584612205,72.0,0.935064935064935
training,30,69,0,1,2,2,0,1,0,850.0,1192.028,1010.2118300907136,1572.0,1.8494117647058823
training,91,395,1,0,5,22,0,1,0,54.0,59.8672,45.77782739071469,92.0,1.7037037037037035
training,395,397,1,0,6,2,0,1,0,36.0,36.7522,30.01692556313004,54.0,1.5
training,17,613,1,0,2,6,0,1,0,35.0,36.7121,25.473556810254887,82.0,2.342857142857143
training,4,30,0,1,0,22,0,1,0,1529.0,2074.2199,1691.2618526082042,2820.0,1.84434270765206
training,30,176,0,1,3,3,0,1,0,210.0,278.9852,236.47370967796857,418.0,1.9904761904761905
training,613,17,1,0,2,12,1,0,0,35.0,36.5195,25.408047750883643,100.0,2.857142857142857
training,288,1216,1,0,6,0,0,1,0,15.0,15.3003,12.70301315154416,25.0,1.6666666666666667
training,111,1186,1,0,2,18,1,0,0,15.0,13.5725,9.952433480270258,19.0,1.2666666666666666
training,109,365,0,1,2,1,0,1,0,299.0,421.5949,365.505725561542,688.0,2.301003344481605
training,365,66,0,1,2,16,1,0,0,134.0,183.0302,162.37686030165108,248.0,1.8507462686567164
training,365,109,0,1,3,6,0,1,0,298.0,419.8634,364.7158156273825,631.0,2.11744966442953
training,11,12,1,0,0,5,0,1,0,27.0,38.331,35.87112470382184,49.0,1.8148148148148149
training,194,14,1,0,4,20,0,1,0,56.0,43.759,36.39092305030309,100.0,1.7857142857142858
training,85,104,1,0,5,20,0,1,0,20.0,22.417900000000003,14.460192747583935,36.0,1.8
training,176,30,0,1,6,8,1,0,0,212.0,280.682,237.102988294408,394.0,1.858490566037736
training,30,2,0,1,6,23,0,1,0,963.0,1322.485,1078.1250530900377,1784.0,1.8525441329179648
training,109,58,0,1,6,14,1,0,0,249.0,326.80240000000003,266.1783190557797,438.0,1.7590361445783131
training,58,2,0,1,0,0,0,1,0,299.0,398.0162,350.67541738710656,1160.0,3.879598662207358
training,384,1503,0,1,5,23,0,1,0,45.0,45.3747,36.678918786244544,88.0,1.9555555555555555
training,385,386,0,1,6,3,0,1,0,37.0,34.834900000000005,32.82328608764601,58.0,1.5675675675675675
training,386,388,0,1,6,4,0,1,0,92.0,84.7626,72.33876331945933,177.0,1.923913043478261
training,388,384,0,1,6,7,0,1,0,96.0,103.1066,91.30531852787972,397.0,4.135416666666667
training,873,57,1,0,1,10,1,0,0,12.0,9.8797,9.342087585515973,14.0,1.1666666666666667
training,91,4,1,0,0,10,1,0,0,50.0,40.7561,27.942258966735565,92.0,1.84
training,17,66,0,1,3,19,1,0,0,600.0,815.0035,625.3437717998919,1026.0,1.71
training,66,93,0,1,4,19,1,0,0,317.0,445.3489,402.2940710886203,520.0,1.640378548895899
training,93,92,0,1,5,4,0,1,0,322.0,432.5388,365.7189605681893,658.0,2.0434782608695654
training,14,15,0,1,0,15,1,0,0,140.0,163.34320000000002,128.47029805325892,250.0,1.7857142857142858
training,16,566,0,1,1,1,0,1,0,26.0,21.3149,19.82312507869481,48.0,1.8461538461538465
training,50,596,0,1,3,1,0,1,0,64.0,81.6074,61.513647163612,100.0,1.5625
training,176,14,0,1,6,20,0,1,0,129.0,181.9187,174.05962367744513,252.0,1.9534883720930232
training,4,5,0,1,6,23,0,1,0,51.0,50.023900000000005,39.61298089479441,80.0,1.568627450980392
training,799,183,0,1,0,13,1,0,0,24.0,28.3475,21.32123984714726,119.0,4.958333333333333
training,353,1409,1,0,6,19,1,0,0,29.0,22.1376,18.847705073677417,30.0,1.0344827586206895
training,1409,353,1,0,0,1,0,1,0,30.0,26.0509,19.85012576355392,402.0,13.4
training,30,21,0,1,3,11,1,0,0,169.0,221.9596,196.14809822219829,305.0,1.8047337278106508
training,200,30,1,0,2,19,1,0,0,35.0,36.3753,30.262485996964564,43.0,1.2285714285714286
training,365,366,0,1,1,19,1,0,0,32.0,36.067,23.22829965318176,176.0,5.5
training,366,59,0,1,1,23,0,1,0,42.0,44.2755,33.723311150161265,60.0,1.4285714285714286
training,59,60,0,1,2,0,0,1,0,49.0,62.8764,52.962204340325165,73.0,1.489795918367347
training,60,365,0,1,2,3,0,1,0,68.0,92.5825,82.87666550389736,124.0,1.8235294117647056
training,949,486,1,0,2,2,0,1,0,41.0,50.3243,38.14953937565896,76.0,1.853658536585366
training,486,949,1,0,2,4,0,1,0,33.0,39.5353,36.41265169981547,203.0,6.151515151515151
training,215,313,0,1,6,22,0,1,0,92.0,79.8567,54.8089200475825,135.0,1.4673913043478262
training,313,314,0,1,0,3,0,1,0,39.0,26.862,24.47945586371497,38.0,0.9743589743589745
training,314,315,0,1,0,4,0,1,0,23.0,25.0538,19.913937082533653,54.0,2.347826086956522
training,2,950,0,1,3,22,0,1,0,67.0,88.7261,68.01522496481329,157.0,2.343283582089552
training,950,2,0,1,4,2,0,1,0,68.0,85.7597,67.69755668024104,170.0,2.5
training,269,1081,1,0,2,3,0,1,0,7.0,10.3266,9.904456288530142,30.0,4.285714285714286
training,1081,1082,1,0,2,4,0,1,0,21.0,30.7152,18.92094132146327,104.0,4.9523809523809526
training,1082,1217,1,0,2,6,0,1,0,25.0,23.5816,23.14405022756324,43.0,1.72
training,1217,269,1,0,2,8,1,0,0,36.0,48.8429,41.5972006730012,1047.0,29.08333333333333
training,222,659,0,1,4,19,1,0,0,93.0,102.2449,84.9963700929846,169.0,1.8172043010752688
training,659,1102,0,1,5,0,0,1,0,56.0,51.4648,48.664424144495534,82.0,1.4642857142857142
training,1102,223,0,1,5,2,0,1,0,39.0,44.9923,30.481331699724528,66.0,1.6923076923076923
training,1199,92,1,0,6,11,1,0,0,37.0,34.2667,24.913691578334905,260.0,7.027027027027027
training,4,91,1,0,4,6,0,1,0,49.0,38.4412,27.782101608133964,107.0,2.183673469387755
training,30,232,1,0,6,19,1,0,0,66.0,78.75319999999999,47.52576992831991,120.0,1.818181818181818
training,86,1455,1,0,4,6,0,1,0,24.0,26.9921,18.035121073641395,74.0,3.083333333333333
training,113,829,1,0,3,0,0,1,0,14.0,19.9773,18.06418820666855,37.0,2.642857142857143
